Constituent,Julian_day,Depth,Elevation,Seg_29 ,Elevation,Seg_15 ,Elevation
SO4_dissolved                         ,420.5,12.114,78.345,2.114,78.345,2.254,
SO4_dissolved                         ,420.5,12.724,77.735,2.115,77.735,2.254,
SO4_dissolved                         ,420.5,13.334,77.125,2.115,77.125,2.254,
SO4_dissolved                         ,420.5,13.944,76.515,2.115,76.515,2.254,
SO4_dissolved                         ,420.5,14.554,75.905,2.115,75.905,2.254,
SO4_dissolved                         ,420.5,15.164,75.295,2.116,75.295,2.254,
SO4_dissolved                         ,420.5,15.774,74.685,2.116,74.685,2.254,
SO4_dissolved                         ,420.5,16.384,74.075,2.116,74.075,2.255,
SO4_dissolved                         ,420.5,16.994,73.465,2.117,73.465,2.255,
SO4_dissolved                         ,420.5,17.604,72.855,2.117,72.855,2.257,
SO4_dissolved                         ,420.5,18.214,72.245,2.118,72.245,2.258,
SO4_dissolved                         ,420.5,18.824,71.635,2.118,71.635,2.259,
SO4_dissolved                         ,420.5,19.434,71.025,2.118,71.025,2.261,
SO4_dissolved                         ,420.5,20.044,70.415,2.119,70.415,2.262,
SO4_dissolved                         ,420.5,20.654,69.805,2.119,69.805,-99,
SO4_dissolved                         ,420.5,21.264,69.195,2.119,69.195,-99,
SO4_dissolved                         ,420.5,21.874,68.585,2.119,68.585,-99,
SO4_dissolved                         ,420.5,22.484,67.975,2.119,67.975,-99,
SO4_dissolved                         ,420.5,23.094,67.365,2.119,67.365,-99,
SO4_dissolved                         ,420.5,23.704,66.755,2.119,66.755,-99,
SO4_dissolved                         ,420.5,24.314,66.145,2.119,66.145,-99,
SO4_dissolved                         ,420.5,24.924,65.535,2.119,65.535,-99,
SO4_dissolved                         ,420.5,25.534,64.925,2.12,64.925,-99,
SO4_dissolved                         ,420.5,26.144,64.315,2.12,64.315,-99,
SO4_dissolved                         ,420.5,26.754,63.705,2.12,63.705,-99,
SO4_dissolved                         ,420.5,27.364,63.095,2.12,63.095,-99,
SO4_dissolved                         ,420.5,27.974,62.485,2.12,62.485,-99,
SO4_dissolved                         ,420.5,28.584,61.875,2.12,61.875,-99,
SO4_dissolved                         ,420.5,29.194,61.265,-99,61.265,-99,
SO4_dissolved                         ,420.5,29.804,60.655,-99,60.655,-99,
SO4_dissolved                         ,420.5,30.414,60.045,-99,60.045,-99,
SO4_dissolved                         ,420.5,31.024,59.435,-99,59.435,-99,
SO4_dissolved                         ,420.5,31.634,58.825,-99,58.825,-99,
SO4_dissolved                         ,420.5,32.244,58.215,-99,58.215,-99,
SO4_dissolved                         ,420.5,32.854,57.605,-99,57.605,-99,
Phosphate                             ,420.5,0.415,90.045,0.011,90.044,0.015,
Phosphate                             ,420.5,1.134,89.325,0.011,89.325,0.015,
Phosphate                             ,420.5,1.744,88.715,0.011,88.715,0.015,
Phosphate                             ,420.5,2.354,88.105,0.011,88.105,0.014,
Phosphate                             ,420.5,2.964,87.495,0.011,87.495,0.014,
Phosphate                             ,420.5,3.574,86.885,0.012,86.885,0.014,
Phosphate                             ,420.5,4.184,86.275,0.012,86.275,0.014,
Phosphate                             ,420.5,4.794,85.665,0.012,85.665,0.014,
Phosphate                             ,420.5,5.404,85.055,0.012,85.055,0.014,
Phosphate                             ,420.5,6.014,84.445,0.012,84.445,0.014,
Phosphate                             ,420.5,6.624,83.835,0.012,83.835,0.014,
Phosphate                             ,420.5,7.234,83.225,0.012,83.225,0.015,
Phosphate                             ,420.5,7.844,82.615,0.012,82.615,0.015,
Phosphate                             ,420.5,8.454,82.005,0.012,82.005,0.016,
Phosphate                             ,420.5,9.064,81.395,0.012,81.395,0.017,
Phosphate                             ,420.5,9.674,80.785,0.012,80.785,0.017,
Phosphate                             ,420.5,10.284,80.175,0.012,80.175,0.018,
Phosphate                             ,420.5,10.894,79.565,0.012,79.565,0.019,
Phosphate                             ,420.5,11.504,78.955,0.012,78.955,0.019,
Phosphate                             ,420.5,12.114,78.345,0.012,78.345,0.02,
Phosphate                             ,420.5,12.724,77.735,0.012,77.735,0.02,
Phosphate                             ,420.5,13.334,77.125,0.012,77.125,0.021,
Phosphate                             ,420.5,13.944,76.515,0.011,76.515,0.021,
Phosphate                             ,420.5,14.554,75.905,0.011,75.905,0.021,
Phosphate                             ,420.5,15.164,75.295,0.011,75.295,0.021,
Phosphate                             ,420.5,15.774,74.685,0.011,74.685,0.021,
Phosphate                             ,420.5,16.384,74.075,0.011,74.075,0.021,
Phosphate                             ,420.5,16.994,73.465,0.011,73.465,0.02,
Phosphate                             ,420.5,17.604,72.855,0.011,72.855,0.019,
Phosphate                             ,420.5,18.214,72.245,0.011,72.245,0.018,
Phosphate                             ,420.5,18.824,71.635,0.01,71.635,0.017,
Phosphate                             ,420.5,19.434,71.025,0.01,71.025,0.016,
Phosphate                             ,420.5,20.044,70.415,0.01,70.415,0.015,
Phosphate                             ,420.5,20.654,69.805,0.01,69.805,-99,
Phosphate                             ,420.5,21.264,69.195,0.01,69.195,-99,
Phosphate                             ,420.5,21.874,68.585,0.01,68.585,-99,
Phosphate                             ,420.5,22.484,67.975,0.01,67.975,-99,
Phosphate                             ,420.5,23.094,67.365,0.009,67.365,-99,
Phosphate                             ,420.5,23.704,66.755,0.009,66.755,-99,
Phosphate                             ,420.5,24.314,66.145,0.009,66.145,-99,
Phosphate                             ,420.5,24.924,65.535,0.009,65.535,-99,
Phosphate                             ,420.5,25.534,64.925,0.009,64.925,-99,
Phosphate                             ,420.5,26.144,64.315,0.009,64.315,-99,
Phosphate                             ,420.5,26.754,63.705,0.009,63.705,-99,
Phosphate                             ,420.5,27.364,63.095,0.009,63.095,-99,
Phosphate                             ,420.5,27.974,62.485,0.009,62.485,-99,
Phosphate                             ,420.5,28.584,61.875,0.009,61.875,-99,
Phosphate                             ,420.5,29.194,61.265,-99,61.265,-99,
Phosphate                             ,420.5,29.804,60.655,-99,60.655,-99,
Phosphate                             ,420.5,30.414,60.045,-99,60.045,-99,
Phosphate                             ,420.5,31.024,59.435,-99,59.435,-99,
Phosphate                             ,420.5,31.634,58.825,-99,58.825,-99,
Phosphate                             ,420.5,32.244,58.215,-99,58.215,-99,
Phosphate                             ,420.5,32.854,57.605,-99,57.605,-99,
Ammonium                              ,420.5,0.415,90.045,0.013,90.044,0.014,
Ammonium                              ,420.5,1.134,89.325,0.013,89.325,0.014,
Ammonium                              ,420.5,1.744,88.715,0.013,88.715,0.014,
Ammonium                              ,420.5,2.354,88.105,0.013,88.105,0.014,
Ammonium                              ,420.5,2.964,87.495,0.014,87.495,0.014,
Ammonium                              ,420.5,3.574,86.885,0.014,86.885,0.014,
Ammonium                              ,420.5,4.184,86.275,0.014,86.275,0.014,
Ammonium                              ,420.5,4.794,85.665,0.014,85.665,0.014,
Ammonium                              ,420.5,5.404,85.055,0.014,85.055,0.014,
Ammonium                              ,420.5,6.014,84.445,0.014,84.445,0.014,
Ammonium                              ,420.5,6.624,83.835,0.014,83.835,0.014,
Ammonium                              ,420.5,7.234,83.225,0.014,83.225,0.014,
Ammonium                              ,420.5,7.844,82.615,0.014,82.615,0.015,
Ammonium                              ,420.5,8.454,82.005,0.014,82.005,0.015,
Ammonium                              ,420.5,9.064,81.395,0.014,81.395,0.015,
Ammonium                              ,420.5,9.674,80.785,0.014,80.785,0.015,
Ammonium                              ,420.5,10.284,80.175,0.014,80.175,0.014,
Ammonium                              ,420.5,10.894,79.565,0.014,79.565,0.014,
Ammonium                              ,420.5,11.504,78.955,0.014,78.955,0.014,
Ammonium                              ,420.5,12.114,78.345,0.014,78.345,0.014,
Ammonium                              ,420.5,12.724,77.735,0.014,77.735,0.014,
Ammonium                              ,420.5,13.334,77.125,0.014,77.125,0.014,
Ammonium                              ,420.5,13.944,76.515,0.014,76.515,0.014,
Ammonium                              ,420.5,14.554,75.905,0.014,75.905,0.014,
Ammonium                              ,420.5,15.164,75.295,0.014,75.295,0.014,
Ammonium                              ,420.5,15.774,74.685,0.014,74.685,0.015,
Ammonium                              ,420.5,16.384,74.075,0.014,74.075,0.015,
Ammonium                              ,420.5,16.994,73.465,0.015,73.465,0.015,
Ammonium                              ,420.5,17.604,72.855,0.015,72.855,0.016,
Ammonium                              ,420.5,18.214,72.245,0.015,72.245,0.016,
Ammonium                              ,420.5,18.824,71.635,0.015,71.635,0.016,
Ammonium                              ,420.5,19.434,71.025,0.015,71.025,0.017,
Ammonium                              ,420.5,20.044,70.415,0.016,70.415,0.017,
Ammonium                              ,420.5,20.654,69.805,0.016,69.805,-99,
Ammonium                              ,420.5,21.264,69.195,0.016,69.195,-99,
Ammonium                              ,420.5,21.874,68.585,0.016,68.585,-99,
Ammonium                              ,420.5,22.484,67.975,0.016,67.975,-99,
Ammonium                              ,420.5,23.094,67.365,0.016,67.365,-99,
Ammonium                              ,420.5,23.704,66.755,0.016,66.755,-99,
Ammonium                              ,420.5,24.314,66.145,0.017,66.145,-99,
Ammonium                              ,420.5,24.924,65.535,0.017,65.535,-99,
Ammonium                              ,420.5,25.534,64.925,0.017,64.925,-99,
Ammonium                              ,420.5,26.144,64.315,0.017,64.315,-99,
Ammonium                              ,420.5,26.754,63.705,0.017,63.705,-99,
Ammonium                              ,420.5,27.364,63.095,0.017,63.095,-99,
Ammonium                              ,420.5,27.974,62.485,0.017,62.485,-99,
Ammonium                              ,420.5,28.584,61.875,0.017,61.875,-99,
Ammonium                              ,420.5,29.194,61.265,-99,61.265,-99,
Ammonium                              ,420.5,29.804,60.655,-99,60.655,-99,
Ammonium                              ,420.5,30.414,60.045,-99,60.045,-99,
Ammonium                              ,420.5,31.024,59.435,-99,59.435,-99,
Ammonium                              ,420.5,31.634,58.825,-99,58.825,-99,
Ammonium                              ,420.5,32.244,58.215,-99,58.215,-99,
Ammonium                              ,420.5,32.854,57.605,-99,57.605,-99,
Nitrate-Nitrite                       ,420.5,0.415,90.045,0.214,90.044,0.228,
Nitrate-Nitrite                       ,420.5,1.134,89.325,0.214,89.325,0.228,
Nitrate-Nitrite                       ,420.5,1.744,88.715,0.214,88.715,0.228,
Nitrate-Nitrite                       ,420.5,2.354,88.105,0.214,88.105,0.228,
Nitrate-Nitrite                       ,420.5,2.964,87.495,0.214,87.495,0.229,
Nitrate-Nitrite                       ,420.5,3.574,86.885,0.214,86.885,0.229,
Nitrate-Nitrite                       ,420.5,4.184,86.275,0.215,86.275,0.229,
Nitrate-Nitrite                       ,420.5,4.794,85.665,0.215,85.665,0.23,
Nitrate-Nitrite                       ,420.5,5.404,85.055,0.215,85.055,0.23,
Nitrate-Nitrite                       ,420.5,6.014,84.445,0.216,84.445,0.229,
Nitrate-Nitrite                       ,420.5,6.624,83.835,0.217,83.835,0.229,
