Site,Date,JDAY,Depth_m,Lab_Parameter,Lab_Units,Value
Site1,10/27/2014 10:23,665.4326389,9,Dissolved Oxygen,%,85.215
Site2,10/27/2014 10:23,665.4326389,9,Dissolved Oxygen,mg/l,9.47
Site2,10/27/2014 10:23,665.4326389,9,Dissolved Oxygen,%,92.0322
Site1,10/27/2014 10:23,665.4326389,9,Temperature,deg C,13.3475
Site2,10/27/2014 10:23,665.4326389,9,Temperature,deg C,14.4153
Site1,10/27/2014 10:31,665.4381944,7,Chlorophyll a,RFUs,0.665
Site1,10/27/2014 10:31,665.4381944,7,Chlorophyll a,ug/L,1.805
Site2,10/27/2014 10:31,665.4381944,7,Chlorophyll a,RFUs,0.7182
Site2,10/27/2014 10:31,665.4381944,7,Chlorophyll a,ug/L,1.9494
Site1,10/27/2014 10:31,665.4381944,7,Dissolved Oxygen,%,85.5
Site1,10/27/2014 10:31,665.4381944,7,Dissolved Oxygen,mg/l,8.797
Site2,10/27/2014 10:31,665.4381944,7,Dissolved Oxygen,%,92.34
Site2,10/27/2014 10:31,665.4381944,7,Dissolved Oxygen,mg/l,9.5008
Site1,10/27/2014 10:31,665.4381944,7,Temperature,deg C,13.3475
Site2,10/27/2014 10:31,665.4381944,7,Temperature,deg C,14.4153
Site1,10/27/2014 10:37,665.4423611,5,Chlorophyll a,ug/L,1.235
Site1,10/27/2014 10:37,665.4423611,5,Chlorophyll a,RFUs,0.475
Site2,10/27/2014 10:37,665.4423611,5,Chlorophyll a,ug/L,1.3338
Site2,10/27/2014 10:37,665.4423611,5,Chlorophyll a,RFUs,0.513
Site1,10/27/2014 10:37,665.4423611,5,Dissolved Oxygen,%,86.165
Site2,10/27/2014 10:37,665.4423611,5,Dissolved Oxygen,%,93.0582
Site1,10/27/2014 10:37,665.4423611,5,Temperature,deg C,13.357
Site2,10/27/2014 10:37,665.4423611,5,Temperature,deg C,14.4256
Site1,10/27/2014 10:43,665.4465278,3,Chlorophyll a,ug/L,1.615
Site1,10/27/2014 10:43,665.4465278,3,Chlorophyll a,RFUs,0.475
Site2,10/27/2014 10:43,665.4465278,3,Chlorophyll a,ug/L,1.7442
Site2,10/27/2014 10:43,665.4465278,3,Chlorophyll a,RFUs,0.513
Site1,10/27/2014 10:43,665.4465278,3,Dissolved Oxygen,%,86.545
Site2,10/27/2014 10:43,665.4465278,3,Dissolved Oxygen,%,93.4686
Site1,10/27/2014 10:43,665.4465278,3,Temperature,deg C,13.319
Site2,10/27/2014 10:43,665.4465278,3,Temperature,deg C,14.3845
Site1,10/27/2014 10:47,665.4493056,1,Chlorophyll a,ug/L,3.04
Site1,10/27/2014 10:47,665.4493056,1,Chlorophyll a,ug/L,2.28
Site1,10/27/2014 10:47,665.4493056,1,Chlorophyll a,RFUs,0.665
Site2,10/27/2014 10:47,665.4493056,1,Chlorophyll a,ug/L,3.2832
Site2,10/27/2014 10:47,665.4493056,1,Chlorophyll a,ug/L,2.4624
Site2,10/27/2014 10:47,665.4493056,1,Chlorophyll a,RFUs,0.7182
Site1,10/27/2014 10:47,665.4493056,1,Dissolved Oxygen,mg/l,8.968
Site1,10/27/2014 10:47,665.4493056,1,Dissolved Oxygen,%,87.21
Site2,10/27/2014 10:47,665.4493056,1,Dissolved Oxygen,mg/l,9.6854
Site2,10/27/2014 10:47,665.4493056,1,Dissolved Oxygen,%,94.1868
Site1,10/27/2014 10:47,665.4493056,1,Temperature,deg C,13.395
Site2,10/27/2014 10:47,665.4493056,1,Temperature,deg C,14.4666
Site1,11/10/2014 10:22,679.4319444,1,Chlorophyll a,ug/L,3.23
Site1,11/10/2014 10:22,679.4319444,1,Chlorophyll a,RFUs,1.045
Site2,11/10/2014 10:22,679.4319444,1,Chlorophyll a,ug/L,3.4884
Site2,11/10/2014 10:22,679.4319444,1,Chlorophyll a,RFUs,1.1286
Site1,11/10/2014 10:22,679.4319444,1,Dissolved Oxygen,%,94.24
Site1,11/10/2014 10:22,679.4319444,1,Dissolved Oxygen,mg/l,9.823
Site2,11/10/2014 10:22,679.4319444,1,Dissolved Oxygen,%,101.7792
Site2,11/10/2014 10:22,679.4319444,1,Dissolved Oxygen,mg/l,10.6088
Site1,11/10/2014 10:22,679.4319444,1,Temperature,deg C,12.768
Site2,11/10/2014 10:22,679.4319444,1,Temperature,deg C,13.7894
Site1,12/22/2014 9:39,721.4020833,1,Chlorophyll a,RFUs,0.475
Site1,12/22/2014 9:39,721.4020833,1,Chlorophyll a,ug/L,1.52
Site2,12/22/2014 9:39,721.4020833,1,Chlorophyll a,RFUs,0.513
Site2,12/22/2014 9:39,721.4020833,1,Chlorophyll a,ug/L,1.6416
Site1,12/22/2014 9:39,721.4020833,1,Dissolved Oxygen,%,82.08
Site1,12/22/2014 9:39,721.4020833,1,Dissolved Oxygen,mg/l,9.9845
Site2,12/22/2014 9:39,721.4020833,1,Dissolved Oxygen,%,88.6464
Site2,12/22/2014 9:39,721.4020833,1,Dissolved Oxygen,mg/l,10.7833
Site1,12/22/2014 9:39,721.4020833,1,Temperature,deg C,6.574
Site2,12/22/2014 9:39,721.4020833,1,Temperature,deg C,7.0999
Site1,12/22/2014 9:42,721.4041667,3,Chlorophyll a,ug/L,1.14
Site1,12/22/2014 9:42,721.4041667,3,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 9:42,721.4041667,3,Chlorophyll a,ug/L,1.2312
Site2,12/22/2014 9:42,721.4041667,3,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 9:42,721.4041667,3,Dissolved Oxygen,%,81.605
Site1,12/22/2014 9:42,721.4041667,3,Dissolved Oxygen,mg/l,9.9275
Site2,12/22/2014 9:42,721.4041667,3,Dissolved Oxygen,%,88.1334
Site2,12/22/2014 9:42,721.4041667,3,Dissolved Oxygen,mg/l,10.7217
Site1,12/22/2014 9:42,721.4041667,3,Temperature,deg C,6.5455
Site2,12/22/2014 9:42,721.4041667,3,Temperature,deg C,7.0691
Site1,12/22/2014 9:48,721.4083333,5,Chlorophyll a,ug/L,0.95
Site1,12/22/2014 9:48,721.4083333,5,Chlorophyll a,RFUs,0.19
Site2,12/22/2014 9:48,721.4083333,5,Chlorophyll a,ug/L,1.026
Site2,12/22/2014 9:48,721.4083333,5,Chlorophyll a,RFUs,0.2052
Site1,12/22/2014 9:48,721.4083333,5,Dissolved Oxygen,mg/l,9.937
Site1,12/22/2014 9:48,721.4083333,5,Dissolved Oxygen,%,81.7
Site2,12/22/2014 9:48,721.4083333,5,Dissolved Oxygen,mg/l,10.732
Site2,12/22/2014 9:48,721.4083333,5,Dissolved Oxygen,%,88.236
Site1,12/22/2014 9:48,721.4083333,5,Temperature,deg C,6.5455
Site2,12/22/2014 9:48,721.4083333,5,Temperature,deg C,7.0691
Site1,12/22/2014 9:51,721.4104167,7,Chlorophyll a,RFUs,0.19
Site1,12/22/2014 9:51,721.4104167,7,Chlorophyll a,ug/L,0.76
Site2,12/22/2014 9:51,721.4104167,7,Chlorophyll a,RFUs,0.2052
Site2,12/22/2014 9:51,721.4104167,7,Chlorophyll a,ug/L,0.8208
Site1,12/22/2014 9:51,721.4104167,7,Dissolved Oxygen,mg/l,9.918
Site1,12/22/2014 9:51,721.4104167,7,Dissolved Oxygen,%,81.415
Site2,12/22/2014 9:51,721.4104167,7,Dissolved Oxygen,mg/l,10.7114
Site2,12/22/2014 9:51,721.4104167,7,Dissolved Oxygen,%,87.9282
Site1,12/22/2014 9:51,721.4104167,7,Temperature,deg C,6.5455
Site2,12/22/2014 9:51,721.4104167,7,Temperature,deg C,7.0691
Site1,12/22/2014 9:55,721.4131944,9,Chlorophyll a,ug/L,1.33
Site1,12/22/2014 9:55,721.4131944,9,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 9:55,721.4131944,9,Chlorophyll a,ug/L,1.4364
Site2,12/22/2014 9:55,721.4131944,9,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 9:55,721.4131944,9,Dissolved Oxygen,%,81.225
Site1,12/22/2014 9:55,721.4131944,9,Dissolved Oxygen,mg/l,9.88
Site2,12/22/2014 9:55,721.4131944,9,Dissolved Oxygen,%,87.723
Site2,12/22/2014 9:55,721.4131944,9,Dissolved Oxygen,mg/l,10.6704
Site1,12/22/2014 9:55,721.4131944,9,Temperature,deg C,6.5455
Site2,12/22/2014 9:55,721.4131944,9,Temperature,deg C,7.0691
Site1,12/22/2014 9:59,721.4159722,11,Chlorophyll a,RFUs,0.285
Site1,12/22/2014 9:59,721.4159722,11,Chlorophyll a,ug/L,0.855
Site2,12/22/2014 9:59,721.4159722,11,Chlorophyll a,RFUs,0.3078
Site2,12/22/2014 9:59,721.4159722,11,Chlorophyll a,ug/L,0.9234
Site1,12/22/2014 9:59,721.4159722,11,Dissolved Oxygen,%,81.13
Site1,12/22/2014 9:59,721.4159722,11,Dissolved Oxygen,mg/l,9.8895
Site2,12/22/2014 9:59,721.4159722,11,Dissolved Oxygen,%,87.6204
Site2,12/22/2014 9:59,721.4159722,11,Dissolved Oxygen,mg/l,10.6807
Site1,12/22/2014 9:59,721.4159722,11,Temperature,deg C,6.5455
Site2,12/22/2014 9:59,721.4159722,11,Temperature,deg C,7.0691
Site1,12/22/2014 10:04,721.4194444,13,Chlorophyll a,RFUs,0.19
Site1,12/22/2014 10:04,721.4194444,13,Chlorophyll a,ug/L,0.76
Site2,12/22/2014 10:04,721.4194444,13,Chlorophyll a,RFUs,0.2052
Site2,12/22/2014 10:04,721.4194444,13,Chlorophyll a,ug/L,0.8208
Site1,12/22/2014 10:04,721.4194444,13,Dissolved Oxygen,%,81.035
Site1,12/22/2014 10:04,721.4194444,13,Dissolved Oxygen,mg/l,9.8705
Site2,12/22/2014 10:04,721.4194444,13,Dissolved Oxygen,%,87.5178
Site2,12/22/2014 10:04,721.4194444,13,Dissolved Oxygen,mg/l,10.6601
Site1,12/22/2014 10:04,721.4194444,13,Temperature,deg C,6.536
Site2,12/22/2014 10:04,721.4194444,13,Temperature,deg C,7.0589
Site1,12/22/2014 10:08,721.4222222,15,Chlorophyll a,ug/L,1.14
Site1,12/22/2014 10:08,721.4222222,15,Chlorophyll a,RFUs,0.285
Site2,12/22/2014 10:08,721.4222222,15,Chlorophyll a,ug/L,1.2312
Site2,12/22/2014 10:08,721.4222222,15,Chlorophyll a,RFUs,0.3078
Site1,12/22/2014 10:08,721.4222222,15,Dissolved Oxygen,mg/l,9.823
Site1,12/22/2014 10:08,721.4222222,15,Dissolved Oxygen,%,80.655
Site2,12/22/2014 10:08,721.4222222,15,Dissolved Oxygen,mg/l,10.6088
Site2,12/22/2014 10:08,721.4222222,15,Dissolved Oxygen,%,87.1074
Site1,12/22/2014 10:08,721.4222222,15,Temperature,deg C,6.5455
Site2,12/22/2014 10:08,721.4222222,15,Temperature,deg C,7.0691
Site1,12/22/2014 10:12,721.425,17,Chlorophyll a,RFUs,0.285
Site1,12/22/2014 10:12,721.425,17,Chlorophyll a,ug/L,0.95
Site1,12/22/2014 10:12,721.425,17,Dissolved Oxygen,%,80.75
Site1,12/22/2014 10:12,721.425,17,Dissolved Oxygen,mg/l,9.8325
Site1,12/22/2014 10:12,721.425,17,Temperature,deg C,6.536
Site1,12/22/2014 10:17,721.4284722,19,Chlorophyll a,ug/L,1.33
Site1,12/22/2014 10:17,721.4284722,19,Chlorophyll a,RFUs,0.38
Site1,12/22/2014 10:17,721.4284722,19,Dissolved Oxygen,mg/l,9.766
Site1,12/22/2014 10:17,721.4284722,19,Dissolved Oxygen,%,80.18
Site1,12/22/2014 10:17,721.4284722,19,Temperature,deg C,6.5265
Site1,12/22/2014 10:21,721.43125,21,Dissolved Oxygen,mg/l,9.576
Site1,12/22/2014 10:21,721.43125,21,Dissolved Oxygen,%,78.375
Site1,12/22/2014 10:21,721.43125,21,Temperature,deg C,6.384
Site1,12/22/2014 10:27,721.4354167,23,Chlorophyll a,ug/L,0.285
Site1,12/22/2014 10:27,721.4354167,23,Chlorophyll a,RFUs,0.095
Site1,12/22/2014 10:27,721.4354167,23,Dissolved Oxygen,%,78.28
Site1,12/22/2014 10:27,721.4354167,23,Dissolved Oxygen,mg/l,9.5665
Site1,12/22/2014 10:27,721.4354167,23,Temperature,deg C,6.3745
Site1,12/22/2014 10:33,721.4395833,25,Chlorophyll a,RFUs,0.19
Site1,12/22/2014 10:33,721.4395833,25,Chlorophyll a,ug/L,0.665
Site1,12/22/2014 10:33,721.4395833,25,Dissolved Oxygen,%,76.95
Site1,12/22/2014 10:33,721.4395833,25,Dissolved Oxygen,mg/l,9.4145
Site1,12/22/2014 10:33,721.4395833,25,Temperature,deg C,6.346
Site1,12/22/2014 10:36,721.4416667,25,Chlorophyll a,RFUs,0.095
Site1,12/22/2014 10:36,721.4416667,25,Chlorophyll a,ug/L,0.38
Site1,12/22/2014 10:36,721.4416667,25,Dissolved Oxygen,%,77.235
Site1,12/22/2014 10:36,721.4416667,25,Dissolved Oxygen,mg/l,9.443
Site1,12/22/2014 10:36,721.4416667,25,Temperature,deg C,6.346
Site1,12/22/2014 10:42,721.4458333,23,Chlorophyll a,ug/L,0.285
Site1,12/22/2014 10:42,721.4458333,23,Chlorophyll a,RFUs,0.095
Site1,12/22/2014 10:42,721.4458333,23,Dissolved Oxygen,mg/l,9.538
Site1,12/22/2014 10:42,721.4458333,23,Dissolved Oxygen,%,77.995
Site1,12/22/2014 10:42,721.4458333,23,Temperature,deg C,6.3745
Site1,12/22/2014 10:47,721.4493056,21,Chlorophyll a,ug/L,0.76
Site1,12/22/2014 10:47,721.4493056,21,Chlorophyll a,RFUs,0.19
Site1,12/22/2014 10:47,721.4493056,21,Dissolved Oxygen,%,77.995
Site1,12/22/2014 10:47,721.4493056,21,Dissolved Oxygen,mg/l,9.538
Site1,12/22/2014 10:47,721.4493056,21,Temperature,deg C,6.3745
Site1,12/22/2014 10:50,721.4513889,19,Chlorophyll a,ug/L,0.57
Site1,12/22/2014 10:50,721.4513889,19,Chlorophyll a,RFUs,0.19
Site1,12/22/2014 10:50,721.4513889,19,Dissolved Oxygen,%,79.705
Site1,12/22/2014 10:50,721.4513889,19,Dissolved Oxygen,mg/l,9.709
Site1,12/22/2014 10:50,721.4513889,19,Temperature,deg C,6.517
Site1,12/22/2014 10:53,721.4534722,17,Chlorophyll a,ug/L,0.95
Site1,12/22/2014 10:53,721.4534722,17,Chlorophyll a,RFUs,0.285
Site1,12/22/2014 10:53,721.4534722,17,Dissolved Oxygen,%,80.18
Site1,12/22/2014 10:53,721.4534722,17,Dissolved Oxygen,mg/l,9.766
Site1,12/22/2014 10:53,721.4534722,17,Temperature,deg C,6.536
Site1,12/22/2014 10:58,721.4569444,15,Chlorophyll a,ug/L,1.235
Site1,12/22/2014 10:58,721.4569444,15,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 10:58,721.4569444,15,Chlorophyll a,ug/L,1.3338
Site2,12/22/2014 10:58,721.4569444,15,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 10:58,721.4569444,15,Dissolved Oxygen,%,80.37
Site1,12/22/2014 10:58,721.4569444,15,Dissolved Oxygen,mg/l,9.785
Site2,12/22/2014 10:58,721.4569444,15,Dissolved Oxygen,%,86.7996
Site2,12/22/2014 10:58,721.4569444,15,Dissolved Oxygen,mg/l,10.5678
Site1,12/22/2014 10:58,721.4569444,15,Temperature,deg C,6.536
Site2,12/22/2014 10:58,721.4569444,15,Temperature,deg C,7.0589
Site1,12/22/2014 11:01,721.4590278,13,Chlorophyll a,ug/L,0.95
Site1,12/22/2014 11:01,721.4590278,13,Chlorophyll a,RFUs,0.285
Site2,12/22/2014 11:01,721.4590278,13,Chlorophyll a,ug/L,1.026
Site2,12/22/2014 11:01,721.4590278,13,Chlorophyll a,RFUs,0.3078
Site1,12/22/2014 11:01,721.4590278,13,Dissolved Oxygen,mg/l,9.804
Site1,12/22/2014 11:01,721.4590278,13,Dissolved Oxygen,%,80.56
Site2,12/22/2014 11:01,721.4590278,13,Dissolved Oxygen,mg/l,10.5883
Site2,12/22/2014 11:01,721.4590278,13,Dissolved Oxygen,%,87.0048
Site1,12/22/2014 11:01,721.4590278,13,Temperature,deg C,6.5455
Site2,12/22/2014 11:01,721.4590278,13,Temperature,deg C,7.0691
Site1,12/22/2014 11:03,721.4604167,11,Chlorophyll a,ug/L,1.235
Site1,12/22/2014 11:03,721.4604167,11,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 11:03,721.4604167,11,Chlorophyll a,ug/L,1.3338
Site2,12/22/2014 11:03,721.4604167,11,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 11:03,721.4604167,11,Dissolved Oxygen,mg/l,9.8135
Site1,12/22/2014 11:03,721.4604167,11,Dissolved Oxygen,%,80.655
Site2,12/22/2014 11:03,721.4604167,11,Dissolved Oxygen,mg/l,10.5986
Site2,12/22/2014 11:03,721.4604167,11,Dissolved Oxygen,%,87.1074
Site1,12/22/2014 11:03,721.4604167,11,Temperature,deg C,6.5455
Site2,12/22/2014 11:03,721.4604167,11,Temperature,deg C,7.0691
Site1,12/22/2014 11:06,721.4625,9,Chlorophyll a,ug/L,1.235
Site1,12/22/2014 11:06,721.4625,9,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 11:06,721.4625,9,Chlorophyll a,ug/L,1.3338
Site2,12/22/2014 11:06,721.4625,9,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 11:06,721.4625,9,Dissolved Oxygen,%,81.035
Site1,12/22/2014 11:06,721.4625,9,Dissolved Oxygen,mg/l,9.8515
Site2,12/22/2014 11:06,721.4625,9,Dissolved Oxygen,%,87.5178
Site2,12/22/2014 11:06,721.4625,9,Dissolved Oxygen,mg/l,10.6396
Site1,12/22/2014 11:06,721.4625,9,Temperature,deg C,6.555
Site2,12/22/2014 11:06,721.4625,9,Temperature,deg C,7.0794
Site1,12/22/2014 11:11,721.4659722,7,Chlorophyll a,RFUs,0.38
Site1,12/22/2014 11:11,721.4659722,7,Chlorophyll a,ug/L,1.235
Site2,12/22/2014 11:11,721.4659722,7,Chlorophyll a,RFUs,0.4104
Site2,12/22/2014 11:11,721.4659722,7,Chlorophyll a,ug/L,1.3338
Site1,12/22/2014 11:11,721.4659722,7,Dissolved Oxygen,%,81.32
Site1,12/22/2014 11:11,721.4659722,7,Dissolved Oxygen,mg/l,9.8705
Site2,12/22/2014 11:11,721.4659722,7,Dissolved Oxygen,%,87.8256
Site2,12/22/2014 11:11,721.4659722,7,Dissolved Oxygen,mg/l,10.6601
Site1,12/22/2014 11:11,721.4659722,7,Temperature,deg C,6.5455
Site2,12/22/2014 11:11,721.4659722,7,Temperature,deg C,7.0691
Site1,12/22/2014 11:15,721.46875,5,Chlorophyll a,ug/L,1.425
Site1,12/22/2014 11:15,721.46875,5,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 11:15,721.46875,5,Chlorophyll a,ug/L,1.539
Site2,12/22/2014 11:15,721.46875,5,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 11:15,721.46875,5,Dissolved Oxygen,%,81.225
Site1,12/22/2014 11:15,721.46875,5,Dissolved Oxygen,mg/l,9.88
Site2,12/22/2014 11:15,721.46875,5,Dissolved Oxygen,%,87.723
Site2,12/22/2014 11:15,721.46875,5,Dissolved Oxygen,mg/l,10.6704
Site1,12/22/2014 11:15,721.46875,5,Temperature,deg C,6.5455
Site2,12/22/2014 11:15,721.46875,5,Temperature,deg C,7.0691
Site1,12/22/2014 11:17,721.4701389,3,Chlorophyll a,ug/L,1.425
Site1,12/22/2014 11:17,721.4701389,3,Chlorophyll a,RFUs,0.475
Site2,12/22/2014 11:17,721.4701389,3,Chlorophyll a,ug/L,1.539
Site2,12/22/2014 11:17,721.4701389,3,Chlorophyll a,RFUs,0.513
Site1,12/22/2014 11:17,721.4701389,3,Dissolved Oxygen,%,81.51
Site1,12/22/2014 11:17,721.4701389,3,Dissolved Oxygen,mg/l,9.9085
Site2,12/22/2014 11:17,721.4701389,3,Dissolved Oxygen,%,88.0308
Site2,12/22/2014 11:17,721.4701389,3,Dissolved Oxygen,mg/l,10.7012
Site1,12/22/2014 11:17,721.4701389,3,Temperature,deg C,6.5835
Site2,12/22/2014 11:17,721.4701389,3,Temperature,deg C,7.1102
Site1,12/22/2014 11:24,721.475,1,Chlorophyll a,ug/L,1.9
Site1,12/22/2014 11:24,721.475,1,Chlorophyll a,ug/L,1.14
Site1,12/22/2014 11:24,721.475,1,Chlorophyll a,RFUs,0.38
Site2,12/22/2014 11:24,721.475,1,Chlorophyll a,ug/L,2.052
Site2,12/22/2014 11:24,721.475,1,Chlorophyll a,ug/L,1.2312
Site2,12/22/2014 11:24,721.475,1,Chlorophyll a,RFUs,0.4104
Site1,12/22/2014 11:24,721.475,1,Dissolved Oxygen,%,82.08
Site1,12/22/2014 11:24,721.475,1,Dissolved Oxygen,mg/l,9.9465
Site2,12/22/2014 11:24,721.475,1,Dissolved Oxygen,%,88.6464
Site2,12/22/2014 11:24,721.475,1,Dissolved Oxygen,mg/l,10.7422
Site1,12/22/2014 11:24,721.475,1,Temperature,deg C,6.6975
Site2,12/22/2014 11:24,721.475,1,Temperature,deg C,7.2333
